"","Location","Year","Month","average_WindGustSpeed"
"3039","Perth",2009,"August",35.5806451612903
"3040","Perth",2009,"December",40.0967741935484
"3041","Perth",2009,"February",39.6428571428571
"3042","Perth",2009,"January",40.2258064516129
"3043","Perth",2009,"July",32.6774193548387
"3044","Perth",2009,"June",35.6333333333333
"3045","Perth",2009,"March",35.8387096774194
"3046","Perth",2009,"May",29.6774193548387
"3047","Perth",2009,"November",37.5333333333333
"3048","Perth",2009,"October",37.8709677419355
"3049","Perth",2009,"September",41.3
"3050","Perth",2010,"April",31.3333333333333
"3051","Perth",2010,"August",28.9677419354839
"3052","Perth",2010,"December",39.6774193548387
"3053","Perth",2010,"February",37.75
"3054","Perth",2010,"January",40.0967741935484
"3055","Perth",2010,"July",29.4838709677419
"3056","Perth",2010,"June",25.5333333333333
"3057","Perth",2010,"March",37.3548387096774
"3058","Perth",2010,"May",29.3870967741935
"3059","Perth",2010,"November",38.8333333333333
"3060","Perth",2010,"October",38.0645161290323
"3061","Perth",2010,"September",33.3666666666667
"3062","Perth",2011,"August",37.4193548387097
"3063","Perth",2011,"December",37.6451612903226
"3064","Perth",2011,"February",39.9642857142857
"3065","Perth",2011,"January",38.0967741935484
"3066","Perth",2011,"July",32.7379746537415
"3067","Perth",2011,"June",35.3666666666667
"3068","Perth",2011,"March",37.1290322580645
"3069","Perth",2011,"May",29.1935483870968
"3070","Perth",2011,"November",40.7897453842685
"3071","Perth",2011,"October",34.5483870967742
"3072","Perth",2011,"September",36.3
"3073","Perth",2012,"April",31.4136511206627
"3074","Perth",2012,"August",30.4838709677419
"3075","Perth",2012,"February",37.6206896551724
"3076","Perth",2012,"January",41.8064516129032
"3077","Perth",2012,"July",26.8387096774194
"3078","Perth",2012,"June",34
"3079","Perth",2012,"March",36.3225806451613
"3080","Perth",2012,"May",27.2903225806452
"3081","Perth",2012,"November",40.4666666666667
"3082","Perth",2012,"October",36.6129032258064
"3083","Perth",2012,"September",39.3
"3084","Perth",2013,"April",26.6
"3085","Perth",2013,"August",34.4838709677419
"3086","Perth",2013,"December",37.258064516129
"3087","Perth",2013,"January",40.0322580645161
"3088","Perth",2013,"July",33.0322580645161
"3089","Perth",2013,"June",27.6
"3090","Perth",2013,"March",33.741935483871
"3091","Perth",2013,"May",29.7096774193548
"3092","Perth",2013,"November",38.8666666666667
"3093","Perth",2013,"October",34.0967741935484
"3094","Perth",2013,"September",42.3666666666667
"3095","Perth",2014,"April",31.0333333333333
"3096","Perth",2014,"August",32.6129032258064
"3097","Perth",2014,"December",39.4516129032258
"3098","Perth",2014,"February",37.5357142857143
"3099","Perth",2014,"January",39.8709677419355
"3100","Perth",2014,"July",32.6451612903226
"3101","Perth",2014,"June",28.6666666666667
"3102","Perth",2014,"March",35.258064516129
"3103","Perth",2014,"May",30.6129032258065
"3104","Perth",2014,"November",36.3
"3105","Perth",2014,"October",33.2258064516129
"3106","Perth",2014,"September",35
"3107","Perth",2015,"April",31.1
"3108","Perth",2015,"August",32.5161290322581
"3109","Perth",2015,"December",39.258064516129
"3110","Perth",2015,"February",35.9642857142857
"3111","Perth",2015,"January",36.4516129032258
"3112","Perth",2015,"July",29.1290322580645
"3113","Perth",2015,"June",29.9333333333333
"3114","Perth",2015,"March",34.1612903225806
"3115","Perth",2015,"May",31.3548387096774
"3116","Perth",2015,"November",36.6
"3117","Perth",2015,"October",32.2258064516129
"3118","Perth",2015,"September",34.5666666666667
"3119","Perth",2016,"April",32.9333333333333
"3120","Perth",2016,"August",36.8064516129032
"3121","Perth",2016,"December",40.1935483870968
"3122","Perth",2016,"February",36.7586206896552
"3123","Perth",2016,"January",37.9569665333557
"3124","Perth",2016,"July",33.6129032258064
"3125","Perth",2016,"June",29.9666666666667
"3126","Perth",2016,"March",34.1935483870968
"3127","Perth",2016,"May",30.9677419354839
"3128","Perth",2016,"November",37.4
"3129","Perth",2016,"October",38.3225806451613
"3130","Perth",2016,"September",37
"3131","Perth",2017,"April",29.0666666666667
"3132","Perth",2017,"February",35.1071428571429
"3133","Perth",2017,"January",38.2258064516129
"3134","Perth",2017,"June",27.3207142065093
"3135","Perth",2017,"March",33.5483870967742
"3136","Perth",2017,"May",31.1612903225806
"3137","PerthAirport",2009,"April",43.2
"3138","PerthAirport",2009,"August",43.6451612903226
"3139","PerthAirport",2009,"December",46.0704327229591
"3140","PerthAirport",2009,"February",49.2381948718934
"3141","PerthAirport",2009,"January",46.4967978695828
"3142","PerthAirport",2009,"July",40.4516129032258
"3143","PerthAirport",2009,"June",42.5666666666667
"3144","PerthAirport",2009,"March",45.1935483870968
"3145","PerthAirport",2009,"May",43.2258064516129
"3146","PerthAirport",2009,"November",46.7
"3147","PerthAirport",2009,"October",45.4838709677419
"3148","PerthAirport",2009,"September",49.4743451785917
"3149","PerthAirport",2010,"April",38.7
"3150","PerthAirport",2010,"August",36.2704165810419
"3151","PerthAirport",2010,"December",54.1935483870968
"3152","PerthAirport",2010,"February",47.9993476212756
"3153","PerthAirport",2010,"January",50.6129032258064
"3154","PerthAirport",2010,"July",35.8387096774194
"3155","PerthAirport",2010,"June",34.6941300297466
"3156","PerthAirport",2010,"March",45.3590247363393
"3157","PerthAirport",2010,"May",35.9621446297895
"3158","PerthAirport",2010,"November",50.8333333333333
"3159","PerthAirport",2010,"October",46.0645161290323
"3160","PerthAirport",2010,"September",43.1717340764279
"3161","PerthAirport",2011,"August",44.2258064516129
"3162","PerthAirport",2011,"December",49.0010829590441
"3163","PerthAirport",2011,"February",53.9285714285714
"3164","PerthAirport",2011,"January",48.7096774193548
"3165","PerthAirport",2011,"July",40.9354838709677
"3166","PerthAirport",2011,"June",42.2666666666667
"3167","PerthAirport",2011,"March",53.1414108460228
"3168","PerthAirport",2011,"May",41.7953237260001
"3169","PerthAirport",2011,"November",48.1666666666667
"3170","PerthAirport",2011,"October",45.1612903225806
"3171","PerthAirport",2011,"September",43.8333333333333
"3172","PerthAirport",2012,"April",45.300578857027
"3173","PerthAirport",2012,"August",39.1972904722357
"3174","PerthAirport",2012,"February",50.2068965517241
"3175","PerthAirport",2012,"January",54.0322580645161
"3176","PerthAirport",2012,"July",34.1612903225806
"3177","PerthAirport",2012,"June",42.8
"3178","PerthAirport",2012,"March",46.3225806451613
"3179","PerthAirport",2012,"May",36.4193548387097
"3180","PerthAirport",2012,"November",47.9588307788596
"3181","PerthAirport",2012,"October",47.3870967741936
"3182","PerthAirport",2012,"September",50.8228466256832
"3183","PerthAirport",2013,"April",34.6497454880426
"3184","PerthAirport",2013,"August",43
"3185","PerthAirport",2013,"December",47.1290322580645
"3186","PerthAirport",2013,"January",49.0967741935484
"3187","PerthAirport",2013,"July",40.6451612903226
"3188","PerthAirport",2013,"June",34.0333333333333
"3189","PerthAirport",2013,"March",44.9940906392951
"3190","PerthAirport",2013,"May",37.4008132917506
"3191","PerthAirport",2013,"November",50.2
"3192","PerthAirport",2013,"October",43.8387096774194
"3193","PerthAirport",2013,"September",51.6666666666667
"3194","PerthAirport",2014,"April",39.4
"3195","PerthAirport",2014,"August",40.5330519009562
"3196","PerthAirport",2014,"December",48.1612903225806
"3197","PerthAirport",2014,"February",50.5714285714286
"3198","PerthAirport",2014,"January",48.8709677419355
"3199","PerthAirport",2014,"July",41
"3200","PerthAirport",2014,"June",36.3333333333333
"3201","PerthAirport",2014,"March",45.6129032258064
"3202","PerthAirport",2014,"May",38.1290322580645
"3203","PerthAirport",2014,"November",45.2666666666667
"3204","PerthAirport",2014,"October",43.9032258064516
"3205","PerthAirport",2014,"September",44.2
"3206","PerthAirport",2015,"April",44.6333333333333
"3207","PerthAirport",2015,"August",41.8709677419355
"3208","PerthAirport",2015,"December",49.6192167899722
"3209","PerthAirport",2015,"February",45.0357142857143
"3210","PerthAirport",2015,"January",48.3870967741936
"3211","PerthAirport",2015,"July",37.9718838409791
"3212","PerthAirport",2015,"June",41.0849729273779
"3213","PerthAirport",2015,"March",46.3870967741936
"3214","PerthAirport",2015,"May",41.4516129032258
"3215","PerthAirport",2015,"November",45.3
"3216","PerthAirport",2015,"October",41.6774193548387
"3217","PerthAirport",2015,"September",44.4
"3218","PerthAirport",2016,"April",40.6001516458889
"3219","PerthAirport",2016,"August",42.8064516129032
"3220","PerthAirport",2016,"December",49.5483870967742
"3221","PerthAirport",2016,"February",46.2465501640891
"3222","PerthAirport",2016,"January",48.1612903225806
"3223","PerthAirport",2016,"July",41
"3224","PerthAirport",2016,"June",38.0018095230994
"3225","PerthAirport",2016,"March",45.9677419354839
"3226","PerthAirport",2016,"May",36.9677419354839
"3227","PerthAirport",2016,"November",47.0333333333333
"3228","PerthAirport",2016,"October",48.1290322580645
"3229","PerthAirport",2016,"September",45.3333333333333
"3230","PerthAirport",2017,"April",39.3666666666667
"3231","PerthAirport",2017,"February",48.75
"3232","PerthAirport",2017,"January",48.0322580645161
"3233","PerthAirport",2017,"June",35.92
"3234","PerthAirport",2017,"March",45.9354838709677
"3235","PerthAirport",2017,"May",37.4193548387097
"3236","Portland",2009,"April",40.3291499548281
"3237","Portland",2009,"August",59.4193548387097
"3238","Portland",2009,"December",41.7442160231332
"3239","Portland",2009,"February",41.8369886271456
"3240","Portland",2009,"January",43.9691161604959
"3241","Portland",2009,"July",48.0236034438074
"3242","Portland",2009,"June",33.4819551743877
"3243","Portland",2009,"March",40.4529270279492
"3244","Portland",2009,"May",34.9032258064516
"3245","Portland",2009,"November",40.4333333333333
"3246","Portland",2009,"October",39.6774193548387
"3247","Portland",2009,"September",49.6
"3248","Portland",2010,"April",37.8483066735479
"3249","Portland",2010,"August",49.6693739641398
"3250","Portland",2010,"December",45.5483870967742
"3251","Portland",2010,"February",40.25
"3252","Portland",2010,"January",41.6340625679661
"3253","Portland",2010,"July",34.8064516129032
"3254","Portland",2010,"June",38.1666666666667
"3255","Portland",2010,"March",38.5161290322581
"3256","Portland",2010,"May",34.2258064516129
"3257","Portland",2010,"November",41.6333333333333
"3258","Portland",2010,"October",41.5806451612903
"3259","Portland",2010,"September",47.3128624074782
"3260","Portland",2011,"August",41.0967741935484
"3261","Portland",2011,"December",38.2946964216028
"3262","Portland",2011,"February",37.2142857142857
"3263","Portland",2011,"January",38.5928184600367
"3264","Portland",2011,"July",46.5414181015484
"3265","Portland",2011,"June",42.2338176892139
"3266","Portland",2011,"March",37.4838709677419
"3267","Portland",2011,"May",32.9677419354839
"3268","Portland",2011,"November",44.6666666666667
"3269","Portland",2011,"October",38.1290322580645
"3270","Portland",2011,"September",47.5113726639499
"3271","Portland",2012,"April",40.1
"3272","Portland",2012,"August",54.4516129032258
"3273","Portland",2012,"February",39.551724137931
"3274","Portland",2012,"January",44.4193548387097
"3275","Portland",2012,"July",36.4516129032258
"3276","Portland",2012,"June",44.7666666666667
"3277","Portland",2012,"March",47.6314378460388
"3278","Portland",2012,"May",41.7096774193548
"3279","Portland",2012,"November",40.3666666666667
"3280","Portland",2012,"October",42.6774193548387
"3281","Portland",2012,"September",48.6666666666667
"3282","Portland",2013,"April",36.5333333333333
"3283","Portland",2013,"August",60
"3284","Portland",2013,"December",43.258064516129
"3285","Portland",2013,"January",40.5483870967742
"3286","Portland",2013,"July",42.1290322580645
"3287","Portland",2013,"June",34.7333333333333
"3288","Portland",2013,"March",44.0163795218292
"3289","Portland",2013,"May",38.6451612903226
"3290","Portland",2013,"November",38.8333333333333
"3291","Portland",2013,"October",52.0645161290323
"3292","Portland",2013,"September",49.6
"3293","Portland",2014,"April",40.6333333333333
"3294","Portland",2014,"August",35.6774193548387
"3295","Portland",2014,"December",42.3548387096774
"3296","Portland",2014,"February",38.75
"3297","Portland",2014,"January",43
"3298","Portland",2014,"July",47.2258064516129
"3299","Portland",2014,"June",43.9666666666667
"3300","Portland",2014,"March",37.9677419354839
"3301","Portland",2014,"May",37.8387096774194
"3302","Portland",2014,"November",42.1333333333333
"3303","Portland",2014,"October",48.4300384757319
"3304","Portland",2014,"September",42
"3305","Portland",2015,"April",37.0333333333333
"3306","Portland",2015,"August",43.8709677419355
"3307","Portland",2015,"December",41.3548387096774
"3308","Portland",2015,"February",37.8928571428571
"3309","Portland",2015,"January",44.1935483870968
"3310","Portland",2015,"July",46.5806451612903
"3311","Portland",2015,"June",36.8333333333333
"3312","Portland",2015,"March",44.6129032258064
"3313","Portland",2015,"May",48.5806451612903
"3314","Portland",2015,"November",44
"3315","Portland",2015,"October",40.7096774193548
"3316","Portland",2015,"September",38.8667427295819
"3317","Portland",2016,"April",36.9666666666667
"3318","Portland",2016,"August",46.0645161290323
"3319","Portland",2016,"December",43.2266633577284
"3320","Portland",2016,"February",36.7241379310345
"3321","Portland",2016,"January",38.4879989983033
"3322","Portland",2016,"July",53.3870967741936
"3323","Portland",2016,"June",42.9
"3324","Portland",2016,"March",36.2258064516129
"3325","Portland",2016,"May",49.8709677419355
"3326","Portland",2016,"November",44.8333333333333
"3327","Portland",2016,"October",55.3548387096774
"3328","Portland",2016,"September",42.6008957540616
"3329","Portland",2017,"April",36.1657488009582
"3330","Portland",2017,"February",41.2857142857143
"3331","Portland",2017,"January",39.6451612903226
"3332","Portland",2017,"June",33.28
"3333","Portland",2017,"March",40.1935483870968
"3334","Portland",2017,"May",36.1935483870968
"3335","Richmond",2009,"April",33.1
"3336","Richmond",2009,"August",38.8064516129032
"3337","Richmond",2009,"December",38.9568695988686
"3338","Richmond",2009,"February",38.0714285714286
"3339","Richmond",2009,"January",43.3225806451613
"3340","Richmond",2009,"July",31.1290322580645
"3341","Richmond",2009,"June",25.5333333333333
"3342","Richmond",2009,"March",34.1612903225806
"3343","Richmond",2009,"May",30.5806451612903
"3344","Richmond",2009,"November",42
"3345","Richmond",2009,"October",41.5806451612903
"3346","Richmond",2009,"September",42.1666666666667
"3347","Richmond",2010,"April",28.4349898129081
"3348","Richmond",2010,"August",44.1841188226376
"3349","Richmond",2010,"December",39.3548387096774
"3350","Richmond",2010,"February",37.5083649844996
"3351","Richmond",2010,"January",41.8943893472934
"3352","Richmond",2010,"July",28.6812858303047
"3353","Richmond",2010,"June",29.8888392126188
"3354","Richmond",2010,"March",30.4282259414153
"3355","Richmond",2010,"May",29.4958612232078
"3356","Richmond",2010,"November",33.1
"3357","Richmond",2010,"October",35.1290322580645
"3358","Richmond",2010,"September",39.6393187110312
"3359","Richmond",2011,"August",29.741935483871
"3360","Richmond",2011,"December",31.9032258064516
"3361","Richmond",2011,"February",37.2142857142857
"3362","Richmond",2011,"January",34.1290322580645
"3363","Richmond",2011,"July",35.8064516129032
"3364","Richmond",2011,"June",36.5
"3365","Richmond",2011,"March",34.9677419354839
"3366","Richmond",2011,"May",29.1935483870968
"3367","Richmond",2011,"November",38.5
"3368","Richmond",2011,"October",32.4516129032258
"3369","Richmond",2011,"September",40
"3370","Richmond",2012,"April",35.1947021901297
"3371","Richmond",2012,"August",41.9354838709677
"3372","Richmond",2012,"February",32.986145438498
"3373","Richmond",2012,"January",36.0322580645161
"3374","Richmond",2012,"July",31.5483870967742
"3375","Richmond",2012,"June",26.0666666666667
"3376","Richmond",2012,"March",39.0308984684788
"3377","Richmond",2012,"May",25.3548387096774
"3378","Richmond",2012,"November",37.8333333333333
"3379","Richmond",2012,"October",38.1612903225806
"3380","Richmond",2012,"September",39.8
"3381","Richmond",2013,"April",28.2
"3382","Richmond",2013,"August",39.0322580645161
"3383","Richmond",2013,"December",38.7741935483871
"3384","Richmond",2013,"January",39.0322580645161
"3385","Richmond",2013,"July",28.2903225806452
"3386","Richmond",2013,"June",29.4
"3387","Richmond",2013,"March",32.4838709677419
"3388","Richmond",2013,"May",28.5806451612903
"3389","Richmond",2013,"November",41.5458963620166
"3390","Richmond",2013,"October",45.2903225806452
"3391","Richmond",2013,"September",39.9757597972639
"3392","Richmond",2014,"April",27.0666666666667
"3393","Richmond",2014,"August",34.1612903225806
"3394","Richmond",2014,"December",44.5161290322581
"3395","Richmond",2014,"February",35.5357142857143
"3396","Richmond",2014,"January",36.9232082191494
"3397","Richmond",2014,"July",35.9354838709677
